src,dst,sum_kzt,n_tx,tainted_kzt,taint_share
100000008710791100,100000002793881100,340000.0,1,0.0,0.0
100000004400305100,100000004737477100,19471.0,1,0.0,0.0
100000004698193100,100000001860090100,5000.0,1,315.4661340161205,0.0630932268032241
100000008752616100,100000001686328100,140000.0,1,36510.381781647695,0.2607884412974835
100000000331309100,100000006530134100,121240.0,1,0.0,0.0
100000002578405100,100000008653041100,28000.0,1,0.0,0.0
100000002578405100,100000008776310100,19200.0,1,0.0,0.0
100000008512552100,100000008436257100,28954.0,1,0.0,0.0
100000002957787100,100000002645993100,14000.0,1,0.0,0.0
100000008512827100,100000002956769100,340000.0,1,0.0,0.0
100000008603629100,100000005140601100,25000.0,1,0.0,0.0
100000008710791100,100000002530224100,113000.0,1,0.0,0.0
100000000331309100,100000001072022100,624000.0,3,0.0,0.0
100000004400305100,100000003093299100,15000.0,1,0.0,0.0
100000003718221100,100000002267998100,200000.0,1,0.0,0.0
100000006977207100,100000002459832100,580606.0,1,0.0,0.0
100000007594394100,100000006274203100,3376312.0,40,0.0,0.0
100000004400305100,100000008304139100,46101.0,1,0.0,0.0
100000008603331100,100000001046057100,83420.0,1,0.0,0.0
100000007382543100,100000008708025100,10000.0,1,238.21020441010785,0.023821020441010785
100000004400305100,100000005048668100,10168.0,1,0.0,0.0
100000008512552100,100000003242289100,468791.0,6,0.0,0.0
100000004400305100,100000004847758100,47067.0,1,0.0,0.0
100000002578405100,100000008493007100,26150.0,1,0.0,0.0
100000000331309100,100000004315838100,25000.0,1,0.0,0.0
100000003854444100,100000007594394100,75000.0,1,0.0,0.0
100000001102676100,100000003684369100,50000.0,1,0.0,0.0
100000004150593100,100000002956898100,57240.0,1,0.0,0.0
100000003854444100,100000001688676100,133700.0,1,0.0,0.0
100000008477350100,100000005844459100,93400.0,1,0.0,0.0
100000008477350100,100000008739887100,73000.0,1,711.4683487460808,0.009746141763644942
100000006424479100,100000003270419100,150000.0,1,0.0,0.0
100000008710791100,100000008724461100,100111.0,1,0.0,0.0
100000008603629100,100000007197866100,20000.0,1,758.5705729349637,0.037928528646748186
100000008547844100,100000008465789100,30099.0,1,0.0,0.0
100000008710843100,100000008547844100,69000.0,1,0.0,0.0
100000000437046100,100000008730371100,500000.0,2,0.0,0.0
100000002578405100,100000008712036100,21000.0,1,0.0,0.0
100000005933757100,100000008104567100,20550.0,1,0.0,0.0
100000005664922100,100000008686247100,22000.0,2,0.0,0.0
100000008413748100,100000002975287100,15000.0,1,0.0,0.0
100000005507142100,100000002612809100,30000.0,2,0.0,0.0
100000002175422100,100000003594472100,20000.0,1,0.0,0.0
100000000331309100,100000001689968100,188767.0,1,0.0,0.0
100000005665181100,100000001126374100,6500.0,1,0.0,0.0
100000000331309100,100000001714413100,250172.0,1,0.0,0.0
100000008603331100,100000002032323100,300000.0,1,0.0,0.0
100000008512827100,100000002369874100,140000.0,1,0.0,0.0
100000008603331100,100000002646887100,24354.0,1,0.0,0.0
100000000331309100,100000005527892100,30000.0,1,0.0,0.0
100000005933757100,100000002546921100,20000.0,1,0.0,0.0
100000008466579100,100000003016438100,200000.0,1,0.0,0.0
100000004400305100,100000007442518100,195000.0,1,0.0,0.0
100000008512827100,100000002712416100,101500.0,1,0.0,0.0
100000005578559100,100000007998965100,72000.0,2,0.0,0.0
100000008710791100,100000008561016100,180000.0,2,0.0,0.0
100000008547948100,100000002718366100,959000.0,3,0.0,0.0
100000008547948100,100000003071930100,200000.0,1,0.0,0.0
100000004400305100,100000008587459100,132507.0,1,0.0,0.0
100000008603629100,100000003561031100,13300.0,1,142.37798897954931,0.010705111953349573
100000005782781100,100000008633099100,19468.0,1,0.0,0.0
100000000331309100,100000002983879100,85950.0,1,0.0,0.0
100000002578405100,100000008712827100,76000.0,1,0.0,0.0
100000000331309100,100000002653948100,85200.0,1,0.0,0.0
100000000489417100,100000001236706100,80000.0,1,0.0,0.0
100000006977207100,100000002508637100,306410.0,1,0.0,0.0
100000003390036100,100000005873152100,10000.0,1,0.0,0.0
100000008477350100,100000003635660100,18985.0,1,0.0,0.0
100000001857829100,100000007170072100,100000.0,1,0.0,0.0
100000004820260100,100000005339662100,135850.0,6,884.0047393931958,0.006507211920450466
100000007534354100,100000002952756100,47000.0,1,0.0,0.0
100000008710843100,100000003292191100,112000.0,1,0.0,0.0
100000002723538100,100000003684369100,38000.0,1,0.0,0.0
100000000331309100,100000004889043100,100000.0,1,0.0,0.0
100000008710843100,100000008536546100,200000.0,1,0.0,0.0
100000002578405100,100000008664774100,16300.0,1,0.0,0.0
100000001526235100,100000001788284100,8000.0,1,0.0,0.0
100000005547096100,100000005546031100,16300.0,2,0.0,0.0
100000008730846100,100000000976943100,70000.0,1,0.0,0.0
100000008743913100,100000008767027100,5000.0,1,0.0,0.0
100000002957787100,100000002736316100,189690.0,1,0.0,0.0
100000000331309100,100000008238112100,190000.0,1,0.0,0.0
100000002175422100,100000002212494100,160000.0,1,0.0,0.0
100000002578405100,100000006746688100,41000.0,1,0.0,0.0
100000008731444100,100000000569479100,320000.0,1,0.0,0.0
100000005665181100,100000004580254100,13070.0,1,0.0,0.0
100000000331309100,100000008038077100,499850.0,2,0.0,0.0
100000005242320100,100000002883402100,140000.0,1,0.0,0.0
100000004336312100,100000005519998100,20000.0,1,2751.7980217481318,0.1375899010874066
100000008346837100,100000006714366100,10500.0,1,0.0,0.0
100000004400305100,100000006492770100,269000.0,1,0.0,0.0
100000005665181100,100000003068941100,14000.0,1,0.0,0.0
100000008710843100,100000001282143100,160000.0,1,0.0,0.0
100000000331309100,100000007597382100,15700.0,1,917.4665626393223,0.05843736067766384
100000003390036100,100000002537811100,52000.0,1,0.0,0.0
100000002958343100,100000002872399100,1090000.0,9,0.0,0.0
100000008011159100,100000003888527100,30000.0,1,0.0,0.0
100000008733194100,100000005037490100,15000.0,1,0.0,0.0
100000008413748100,100000008612257100,9500.0,1,0.0,0.0
100000002957787100,100000000961900100,9000.0,1,0.0,0.0
100000008758168100,100000001303311100,600000.0,1,0.0,0.0
100000005933757100,100000008259451100,55000.0,1,0.0,0.0
100000003242289100,100000002301828100,46977.0,1,0.0,0.0
100000008603629100,100000005357705100,52595.0,1,563.0353631864208,0.010705111953349573
100000000785800100,100000008601794100,19000.0,1,0.0,0.0
100000005933757100,100000001831496100,25000.0,1,0.0,0.0
100000000437046100,100000000254336100,27589.0,1,0.0,0.0
100000000437046100,100000004587414100,213403.0,1,0.0,0.0
100000008477350100,100000005910114100,140967.0,1,0.0,0.0
100000008547948100,100000001674850100,47000.0,1,0.0,0.0
100000008603629100,100000000764836100,251716.0,1,0.0,0.0
100000002175422100,100000001317336100,131196.0,1,0.0,0.0
100000008710843100,100000008775471100,580000.0,2,0.0,0.0
100000004400305100,100000002645993100,35650.0,3,0.0,0.0
100000008713270100,100000005100475100,40000.0,1,0.0,0.0
100000004150593100,100000003899899100,213500.0,4,0.0,0.0
100000005242320100,100000001056414100,250000.0,1,0.0,0.0
100000002578405100,100000008753897100,24050.0,1,0.0,0.0
100000002578405100,100000008745884100,20000.0,1,0.0,0.0
100000008547844100,100000002547110100,215000.0,2,0.0,0.0
100000000031787100,100000000267734100,60000.0,3,30000.0,0.5
100000008466579100,100000008517538100,50000.0,1,0.0,0.0
100000008477350100,100000003968044100,40000.0,1,0.0,0.0
100000008774237100,100000004144536100,10000.0,1,14.579952087838794,0.0014579952087838794
100000003718221100,100000003701161100,120000.0,3,6768.928175569004,0.05640773479640837
100000008477350100,100000005317181100,141250.0,1,7365.163374986744,0.05214274955742828
100000008547844100,100000008659950100,246000.0,1,0.0,0.0
100000008733194100,100000000870121100,12000.0,1,0.0,0.0
100000000331309100,100000002755292100,203400.0,1,0.0,0.0
100000002748532100,100000001714173100,638905.0,6,0.0,0.0
100000002578405100,100000008717802100,26150.0,1,0.0,0.0
100000008466579100,100000008692291100,75000.0,1,0.0,0.0
100000000437046100,100000008560717100,40000.0,1,0.0,0.0
100000005578559100,100000002809896100,38000.0,1,0.0,0.0
100000003360542100,100000003115284100,30500.0,3,0.0,0.0
100000004400305100,100000004611571100,22550.0,1,0.0,0.0
100000008547844100,100000008547948100,61000.0,2,0.0,0.0
100000006977207100,100000008514970100,379966.0,1,0.0,0.0
100000002217161100,100000002184107100,6066.0,1,0.0,0.0
100000008547948100,100000002529880100,27000.0,1,0.0,0.0
100000002578405100,100000008750464100,8500.0,1,0.0,0.0
100000000331309100,100000008192264100,162810.0,1,0.0,0.0
100000008389800100,100000008430691100,20000.0,1,0.0,0.0
100000000596954100,100000004539443100,39800.0,1,0.0,0.0
100000006912294100,100000007510875100,5000.0,1,0.0,0.0
100000008413748100,100000004070318100,29521.55,2,0.0,0.0
100000003246024100,100000005222360100,5000.0,1,0.0,0.0
100000004398811100,100000002255058100,491500.0,2,0.0,0.0
100000004820260100,100000005175148100,74000.0,3,2497.50170510521,0.0337500230419623
100000004400305100,100000008619857100,29000.0,1,0.0,0.0
100000000331309100,100000003149149100,245000.0,1,0.0,0.0
100000002578405100,100000006471232100,41800.0,1,0.0,0.0
100000005933757100,100000001253557100,23000.0,1,0.0,0.0
100000001526235100,100000005505655100,20000.0,1,0.0,0.0
100000002578405100,100000008507703100,28500.0,1,0.0,0.0
100000008461532100,100000000408846100,40500.0,1,0.0,0.0
100000005782781100,100000005778283100,270000.0,1,0.0,0.0
100000000331309100,100000008579978100,34000.0,1,0.0,0.0
100000005507142100,100000001825934100,40000.0,1,3833.3333333333326,0.09583333333333331
100000004400305100,100000004325327100,23345.0,2,0.0,0.0
100000001287955100,100000005242320100,185700.0,1,0.0,0.0
100000008603629100,100000003178549100,40000.0,1,0.0,0.0
100000003509750100,100000001808684100,48400.0,3,31790.89014587675,0.6568365732619164
100000006994985100,100000007140834100,10200.0,2,0.0,0.0
100000008547844100,100000001140785100,115000.0,1,0.0,0.0
100000000490383100,100000002600345100,5000.0,1,0.0,0.0
100000005933757100,100000001549194100,46500.0,1,0.0,0.0
100000008603629100,100000000534581100,46972.0,1,0.0,0.0
100000004580202100,100000004991812100,10000.0,1,485.03035183422037,0.048503035183422034
100000002957787100,100000001689968100,58866.75,1,0.0,0.0
100000008743913100,100000002748532100,174600.0,1,0.0,0.0
100000000607941100,100000003406094100,70000.0,4,0.0,0.0
100000003131016100,100000000661912100,126000.0,4,9939.05533625285,0.0788813915575623
100000002733905100,100000001166289100,482839.0,1,0.0,0.0
100000002578405100,100000008708061100,8650.0,1,0.0,0.0
100000000437046100,100000002681449100,82738.0,1,0.0,0.0
100000005578559100,100000002554175100,24621.0,1,0.0,0.0
100000003242289100,100000004580254100,14870.0,1,0.0,0.0
100000008466579100,100000006111442100,64000.0,1,0.0,0.0
100000002578405100,100000008697670100,25350.0,1,0.0,0.0
100000002957787100,100000006100920100,100000.0,1,0.0,0.0
100000005933757100,100000008416433100,20000.0,1,0.0,0.0
100000001782980100,100000003164661100,596200.0,3,0.0,0.0
100000002578405100,100000007303047100,52250.0,1,0.0,0.0
100000000331309100,100000008560717100,304000.0,2,0.0,0.0
100000001526235100,100000002984403100,20000.0,1,0.0,0.0
100000005933757100,100000001969496100,22740.0,1,0.0,0.0
100000005911352100,100000003962994100,10000.0,1,3421.3333333333335,0.34213333333333334
100000002578405100,100000002346166100,6000.0,1,0.0,0.0
100000002578405100,100000008769097100,31100.0,1,0.0,0.0
100000003823811100,100000005409680100,22060.0,1,0.0,0.0
100000008710843100,100000008752616100,10000.0,1,3552.289373805104,0.35522893738051037
100000002217161100,100000001445848100,546000.0,13,0.0,0.0
100000008731444100,100000004099450100,31000.0,1,0.0,0.0
100000002957787100,100000006111439100,5544.0,1,0.0,0.0
100000002267998100,100000003718221100,230000.0,3,6732.872531171145,0.029273358831178892
100000003854444100,100000004451012100,91245.0,1,0.0,0.0
100000008512827100,100000001538095100,180000.0,1,0.0,0.0
100000000331309100,100000004278574100,25000.0,1,0.0,0.0
100000008477350100,100000004071080100,23000.0,2,0.0,0.0
100000005782781100,100000003677936100,71000.0,1,0.0,0.0
100000000331309100,100000006225798100,280000.0,2,0.0,0.0
100000005578559100,100000003095610100,23665.0,1,0.0,0.0
100000008547948100,100000008547844100,100000.0,1,0.0,0.0
100000004400305100,100000004390333100,18807.0,1,0.0,0.0
100000008710791100,100000002718366100,890000.0,2,0.0,0.0
100000003242289100,100000003109805100,36929.0,1,0.0,0.0
100000002957787100,100000004770073100,5462.4,1,0.0,0.0
100000002578405100,100000008671129100,26200.0,1,0.0,0.0
100000002175422100,100000003004487100,115000.0,6,0.0,0.0
100000008636603100,100000000343175100,12875.0,1,0.0,0.0
100000007382543100,100000003001661100,110000.0,1,0.0,0.0
100000001526235100,100000000860514100,12000.0,1,0.0,0.0
100000005077484100,100000005055454100,6500.0,1,0.0,0.0
100000002578405100,100000008667799100,34000.0,1,0.0,0.0
100000001526235100,100000000926766100,18750.0,1,0.0,0.0
100000005572303100,100000005815602100,20000.0,1,0.0,0.0
100000004400305100,100000004779204100,30450.0,1,0.0,0.0
100000008603629100,100000001373265100,142482.0,1,0.0,0.0
100000008752616100,100000004997515100,130000.0,1,0.0,0.0
100000008710843100,100000008738526100,15000.0,1,0.0,0.0
100000000490383100,100000003650146100,14400.0,1,0.0,0.0
100000005933757100,100000004403675100,48100.0,1,0.0,0.0
100000002578405100,100000008767950100,17350.0,1,0.0,0.0
100000002578405100,100000006491272100,26200.0,1,0.0,0.0
100000005578559100,100000002926970100,85000.0,1,0.0,0.0
100000007777377100,100000001427082100,5000.0,1,491.98028006039357,0.09839605601207871
100000005665181100,100000008720856100,18105.0,1,0.0,0.0
100000004400305100,100000008665380100,59100.0,1,0.0,0.0
100000005481280100,100000005386383100,17000.0,1,0.0,0.0
100000000437046100,100000007754369100,82424.0,1,0.0,0.0
100000004221668100,100000005171642100,690600.0,4,0.0,0.0
100000000596954100,100000004921657100,8300.0,1,0.0,0.0
100000008413748100,100000001689968100,96700.0,1,0.0,0.0
100000008389800100,100000005308954100,69020.0,1,0.0,0.0
100000008603629100,100000000288317100,50000.0,1,0.0,0.0
100000004400305100,100000003574895100,27968.0,1,0.0,0.0
100000008547844100,100000002712416100,15300.0,1,0.0,0.0
100000002870463100,100000005142492100,10000.0,1,0.0,0.0
100000008710791100,100000003171006100,180000.0,1,0.0,0.0
100000008603629100,100000000661912100,101224.0,2,0.0,0.0
100000004400305100,100000003004487100,9268.0,1,0.0,0.0
100000003242289100,100000002645609100,46670.0,1,0.0,0.0
100000006977207100,100000008343874100,175350.0,1,0.0,0.0
100000004400305100,100000007392365100,9613.0,1,0.0,0.0
100000008547948100,100000008489922100,87000.0,1,0.0,0.0
100000000331309100,100000008438656100,25000.0,1,0.0,0.0
100000008733194100,100000005370580100,24075.0,1,0.0,0.0
100000008603629100,100000004847758100,25612.0,1,0.0,0.0
100000002578405100,100000008661550100,22800.0,1,0.0,0.0
100000003854444100,100000001690558100,740000.0,1,21954.892541087233,0.029668773704171935
100000000331309100,100000003116106100,494050.0,2,0.0,0.0
100000000031787100,100000005082652100,30000.0,1,0.0,0.0
100000002578405100,100000008687617100,43350.0,2,0.0,0.0
100000008512552100,100000003964910100,549000.0,1,0.0,0.0
100000008733194100,100000004183610100,22000.0,1,0.0,0.0
100000004400305100,100000003068941100,50000.0,1,0.0,0.0
100000003741418100,100000006734214100,20000.0,1,0.0,0.0
100000008603629100,100000001853812100,70000.0,1,0.0,0.0
100000008461532100,100000001819396100,166080.0,1,0.0,0.0
100000004765639100,100000002293421100,5000.0,1,0.0,0.0
100000008547844100,100000002943472100,170000.0,1,0.0,0.0
100000008587459100,100000006866783100,95500.0,1,0.0,0.0
100000005602999100,100000003635170100,11000.0,2,1298.7012987012986,0.11806375442739078
100000002578405100,100000008668099100,15700.0,1,0.0,0.0
100000004160650100,100000003338583100,21765.0,1,513.335080766297,0.023585347152138617
100000008547844100,100000008761219100,20000.0,1,0.0,0.0
100000002957787100,100000004662806100,9005.0,1,0.0,0.0
100000008413748100,100000002570206100,85812.6,1,0.0,0.0
100000002741024100,100000006444163100,6026.0,1,0.0,0.0
100000002578405100,100000004634420100,26150.0,1,0.0,0.0
100000004424023100,100000008332511100,100000.0,1,0.0,0.0
100000008743913100,100000007229557100,500000.0,1,0.0,0.0
100000003854444100,100000003060187100,93046.0,1,0.0,0.0
100000008603629100,100000004679953100,163767.0,1,6211.44135089201,0.037928528646748186
100000008752616100,100000008417029100,100000.0,1,657.8313655194637,0.006578313655194637
100000000331309100,100000002459240100,150000.0,1,0.0,0.0
100000008413748100,100000005830339100,94335.0,2,0.0,0.0
100000006240939100,100000003111305100,164965.0,1,0.0,0.0
100000008466579100,100000008547948100,35000.0,1,0.0,0.0
100000008603629100,100000002697752100,100320.0,1,0.0,0.0
100000005481280100,100000002727288100,16000.0,1,0.0,0.0
100000000331309100,100000008722417100,331900.0,1,0.0,0.0
100000008547844100,100000002121357100,148300.0,1,0.0,0.0
100000002957787100,100000005008589100,42806.68,1,0.0,0.0
100000002193259100,100000002095257100,8500.0,1,123.34126081411782,0.014510736566366802
100000008477350100,100000004759121100,55000.0,1,0.0,0.0
100000001597505100,100000004015047100,12920.0,1,0.0,0.0
100000000076451100,100000002575080100,13000.0,1,0.0,0.0
100000008603629100,100000008503177100,33951.0,1,0.0,0.0
100000000437046100,100000004071444100,247350.0,1,0.0,0.0
100000002957787100,100000004071070100,5000.0,1,0.0,0.0
100000005242320100,100000004368189100,384600.0,1,0.0,0.0
100000002957787100,100000002603371100,9300.0,1,0.0,0.0
100000004400305100,100000007138613100,450000.0,1,0.0,0.0
100000003741418100,100000006111439100,5720.0,1,0.0,0.0
100000008258083100,100000000673868100,2030650.0,5,0.0,0.0
100000008733194100,100000005493505100,26020.0,1,0.0,0.0
100000001857829100,100000008603629100,26000.0,1,0.0,0.0
100000003159641100,100000008625905100,197800.0,1,6000.0,0.030333670374115267
100000008603331100,100000001379511100,55000.0,1,0.0,0.0
100000008603629100,100000008029279100,17000.0,1,0.0,0.0
100000002578405100,100000002373386100,24000.0,1,0.0,0.0
100000008743913100,100000002945626100,84000.0,1,0.0,0.0
100000002957787100,100000007442518100,60000.0,1,0.0,0.0
100000002578405100,100000004292885100,112700.0,1,0.0,0.0
100000000331309100,100000002628576100,634585.0,2,0.0,0.0
100000008731444100,100000006788200100,68967.8,1,0.0,0.0
100000000331309100,100000008472324100,205200.0,1,0.0,0.0
100000008758168100,100000001285440100,178000.0,1,0.0,0.0
100000002958343100,100000000274067100,300000.0,8,0.0,0.0
100000008477350100,100000001066017100,39123.0,2,0.0,0.0
100000008346837100,100000005709551100,24560.0,1,0.0,0.0
100000008547948100,100000002849158100,245000.0,1,0.0,0.0
100000000331309100,100000005610717100,186200.0,1,0.0,0.0
100000000331309100,100000000878006100,47003.0,1,0.0,0.0
100000002578405100,100000008663723100,15600.0,1,0.0,0.0
100000000437046100,100000008603629100,5000.0,1,0.0,0.0
100000008346837100,100000003724440100,25000.0,1,9976.526454788724,0.39906105819154897
100000000331309100,100000004004621100,25028.0,1,0.0,0.0
100000008731444100,100000000288317100,50000.0,1,0.0,0.0
100000005242320100,100000008200810100,475000.0,1,0.0,0.0
100000002578405100,100000008686494100,15700.0,1,0.0,0.0
100000004150593100,100000002737980100,32900.0,1,0.0,0.0
100000008546855100,100000007689942100,5000.0,1,11.455458401713718,0.002291091680342744
100000000437046100,100000004726132100,349000.0,1,0.0,0.0
100000008346837100,100000002945031100,15000.0,1,0.0,0.0
100000008346837100,100000005053653100,33873.0,1,13517.395224122338,0.39906105819154897
100000008545727100,100000008714412100,169000.0,1,0.0,0.0
100000008477350100,100000004097972100,118878.0,1,0.0,0.0
100000001857829100,100000003899325100,50120.0,1,0.0,0.0
100000008752616100,100000002593344100,290000.0,1,1907.7109600064448,0.006578313655194637
100000008603629100,100000002704875100,112676.0,2,0.0,0.0
100000008477350100,100000008297199100,42268.0,1,0.0,0.0
100000000437046100,100000006165886100,80414.0,1,0.0,0.0
100000005578559100,100000001280798100,23785.0,1,0.0,0.0
100000004400305100,100000003581109100,42750.0,1,0.0,0.0
100000000291906100,100000000291908100,295500.0,5,1969.0721649484537,0.006663526784935546
100000005665181100,100000005409156100,70920.0,1,0.0,0.0
100000008545727100,100000001927599100,130000.0,1,0.0,0.0
100000006977207100,100000005527892100,120001.0,1,0.0,0.0
100000004336312100,100000004017410100,52650.0,2,7786.3735257849685,0.14788933572241156
100000001857829100,100000002550141100,100586.0,1,0.0,0.0
100000000332284100,100000002513028100,9500.0,1,0.0,0.0
100000000437046100,100000002373144100,46468.0,1,0.0,0.0
100000003242289100,100000008417359100,40810.0,2,0.0,0.0
100000002578405100,100000008688155100,23600.0,1,0.0,0.0
100000000331309100,100000001236706100,35800.0,1,0.0,0.0
100000002812641100,100000002838861100,7023.95,1,0.0,0.0
100000002957787100,100000003004487100,11467.8,1,0.0,0.0
100000008104567100,100000005704413100,20000.0,1,0.0,0.0
100000004150593100,100000008258458100,19000.0,1,0.0,0.0
100000004400305100,100000004070318100,23000.0,1,0.0,0.0
100000002578405100,100000000661131100,15600.0,1,0.0,0.0
100000000437046100,100000005610717100,128200.0,3,0.0,0.0
100000008413748100,100000003986141100,5286.32,1,0.0,0.0
100000003509750100,100000001639766100,20000.0,1,0.0,0.0
100000002205022100,100000000629812100,12000.0,1,0.0,0.0
100000003054328100,100000002308091100,186720.0,1,0.0,0.0
100000004400305100,100000005357034100,9754.0,1,0.0,0.0
100000002578405100,100000008740793100,21000.0,1,0.0,0.0
100000008254069100,100000003809101100,20000.0,2,0.0,0.0
100000003360542100,100000003390036100,21300.0,2,0.0,0.0
100000002741024100,100000001439416100,10000.0,1,0.0,0.0
100000002957787100,100000008137435100,50000.0,1,0.0,0.0
100000008603629100,100000007639767100,23722.0,1,0.0,0.0
100000001232297100,100000005074393100,30000.0,1,0.0,0.0
100000004765639100,100000004180097100,6000.0,1,0.0,0.0
100000008461532100,100000000791285100,1120000.0,2,0.0,0.0
100000005782781100,100000005532138100,25046.0,1,387.06985708308906,0.015454358264117587
100000002217161100,100000003006633100,10000.0,1,0.0,0.0
100000008389800100,100000002991079100,97200.0,2,0.0,0.0
100000004400305100,100000006734214100,165000.0,3,0.0,0.0
100000001526235100,100000004445291100,19500.0,2,0.0,0.0
100000008603629100,100000004488265100,38740.0,1,0.0,0.0
100000008477350100,100000007864477100,70000.0,1,0.0,0.0
100000008466579100,100000008489922100,123000.0,3,0.0,0.0
100000005578559100,100000002838861100,83000.0,1,0.0,0.0
100000008603629100,100000002232266100,45000.0,1,1593.3359430379926,0.03540746540084428
100000002578405100,100000008672493100,14000.0,1,0.0,0.0
100000004400305100,100000002628576100,93297.0,1,0.0,0.0
100000005933757100,100000002948492100,23660.0,1,0.0,0.0
100000005242320100,100000002753146100,803540.0,3,0.0,0.0
100000008346837100,100000000534581100,8988.0,1,0.0,0.0
100000008512827100,100000002559089100,650000.0,1,0.0,0.0
100000008254069100,100000003190207100,5000.0,1,0.0,0.0
100000008466579100,100000002677201100,150000.0,1,0.0,0.0
100000000332284100,100000008097580100,7000.0,1,0.0,0.0
100000004160650100,100000004144536100,40000.0,1,943.4138860855447,0.023585347152138617
100000000437046100,100000003115284100,300000.0,1,0.0,0.0
100000002578405100,100000006710485100,20000.0,1,0.0,0.0
100000008603629100,100000003582677100,21652.0,1,766.6424408590804,0.03540746540084428
100000003242289100,100000001248999100,23425.0,1,0.0,0.0
100000001857829100,100000004689658100,456100.0,1,0.0,0.0
100000008477350100,100000004917367100,20000.0,1,0.0,0.0
100000008710843100,100000008468762100,140000.0,1,0.0,0.0
100000004160650100,100000002731501100,550370.0,5,510.3583545140845,0.0009273004606248242
100000008413748100,100000002713074100,450000.0,1,0.0,0.0
100000008752616100,100000003157679100,150000.0,1,986.7470482791955,0.006578313655194637
100000000332284100,100000001611488100,273000.0,1,6000.000000000001,0.02197802197802198
100000008477350100,100000002901457100,340000.0,1,0.0,0.0
100000005782781100,100000002681544100,130965.0,1,0.0,0.0
100000000331309100,100000008568512100,199640.0,1,0.0,0.0
100000005519998100,100000004076740100,40000.0,3,0.0,0.0
100000005578559100,100000002983426100,88945.0,1,0.0,0.0
100000008011159100,100000005754335100,44037.0,1,0.0,0.0
100000000331309100,100000006889963100,600000.0,2,0.0,0.0
100000004698193100,100000001893287100,18000.0,3,0.0,0.0
100000007998965100,100000007793871100,26000.0,3,0.0,0.0
100000004160650100,100000004007116100,535744.0,19,1917.526271281202,0.003579183847660827
100000004400305100,100000002194329100,25170.0,1,0.0,0.0
100000003242289100,100000005530114100,46970.0,1,0.0,0.0
100000000724540100,100000005241556100,100000.0,1,0.0,0.0
100000004698193100,100000008547295100,15000.0,1,946.3984020483615,0.0630932268032241
100000003747133100,100000004722765100,230000.0,1,12413.013698630137,0.05396962477665277
100000000437046100,100000002904919100,60325.0,1,0.0,0.0
100000008603629100,100000008721637100,24041.0,1,0.0,0.0
100000003509750100,100000004697956100,10000.0,1,0.0,0.0
100000003823811100,100000001415126100,27000.0,1,0.0,0.0
100000000437046100,100000001726614100,138717.0,1,0.0,0.0
100000001857829100,100000003880331100,100000.0,1,0.0,0.0
100000002578405100,100000008716072100,12100.0,1,0.0,0.0
100000008603629100,100000004420041100,69638.0,1,0.0,0.0
100000008603629100,100000003215448100,91309.0,1,0.0,0.0
100000002459093100,100000006664478100,55000.0,3,0.0,0.0
100000005782781100,100000003920950100,323290.0,1,0.0,0.0
100000005402643100,100000003132484100,90000.0,1,0.0,0.0
100000002267998100,100000001063678100,35000.0,1,0.0,0.0
100000008389800100,100000003321895100,24000.0,1,0.0,0.0
100000002578405100,100000001155773100,21500.0,1,0.0,0.0
100000001857829100,100000003115284100,100000.0,1,0.0,0.0
100000001857829100,100000008223756100,316170.0,1,0.0,0.0
100000008466579100,100000002894076100,155000.0,1,0.0,0.0
100000005519998100,100000003934614100,7000.0,1,0.0,0.0
100000000331309100,100000004114962100,140000.0,1,0.0,0.0
100000003854444100,100000004450649100,51558.0,1,0.0,0.0
100000004400305100,100000004713684100,37500.0,1,0.0,0.0
100000008466579100,100000005667841100,86000.0,1,0.0,0.0
100000006977207100,100000008598972100,120000.0,1,0.0,0.0
100000008254069100,100000005382566100,58000.0,1,0.0,0.0
100000008731444100,100000007487729100,25000.0,1,0.0,0.0
100000008466579100,100000008223661100,100000.0,1,0.0,0.0
100000001965374100,100000000896111100,287100.0,1,0.0,0.0
100000005933757100,100000002951898100,39990.0,1,0.0,0.0
100000000331309100,100000001637376100,116700.0,1,0.0,0.0
100000001857829100,100000002459832100,300000.0,1,0.0,0.0
100000002578405100,100000008755580100,16000.0,1,0.0,0.0
100000008603629100,100000008739887100,141000.0,2,0.0,0.0
100000003242289100,100000004140487100,24510.0,1,0.0,0.0
100000000331309100,100000002990675100,51143.0,1,0.0,0.0
100000008512827100,100000004671609100,100000.0,1,0.0,0.0
100000003854444100,100000003497735100,125000.0,1,0.0,0.0
100000008466579100,100000005473151100,100000.0,1,0.0,0.0
100000002723538100,100000008686214100,25000.0,1,0.0,0.0
100000004356593100,100000004185681100,10000.0,1,3021.4102564102564,0.30214102564102563
100000008461532100,100000003122817100,444680.0,1,0.0,0.0
100000004400305100,100000005375968100,170082.0,1,0.0,0.0
100000006912294100,100000006443391100,25000.0,1,0.0,0.0
100000008547844100,100000001875239100,92000.0,1,0.0,0.0
100000003242289100,100000007864477100,6000.0,1,0.0,0.0
100000002578405100,100000008706947100,17200.0,1,0.0,0.0
100000000437046100,100000007594394100,40385.0,1,0.0,0.0
100000005507142100,100000005264874100,30000.0,1,19166.666666666664,0.6388888888888888
100000008477350100,100000001110358100,23000.0,1,1199.2832398208504,0.05214274955742828
100000003242289100,100000008405209100,54400.0,1,0.0,0.0
100000002578405100,100000008695133100,36610.0,1,0.0,0.0
